cell,arc,meas,slew_idx,load_idx,slew,load,corner,v0,v_sim,dv,dv_rel
INV_X1,A_r_ZN_f,delay,0,0,1.000000e-11,1.000000e-15,NVT_p1s,1.470415e-11,1.522280e-11,5.186500e-13,3.527236e-02
INV_X1,A_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,NVT_p1s,1.029284e-11,1.066456e-11,3.717200e-13,3.611443e-02
INV_X1,A_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,NVT_p1s,2.540853e-11,2.633789e-11,9.293600e-13,3.657669e-02
INV_X1,A_r_ZN_f,trans,0,1,1.000000e-11,4.000000e-15,NVT_p1s,2.389741e-11,2.476186e-11,8.644500e-13,3.617338e-02
INV_X1,A_r_ZN_f,delay,0,2,1.000000e-11,1.200000e-14,NVT_p1s,5.328358e-11,5.527116e-11,1.987580e-12,3.730192e-02
INV_X1,A_r_ZN_f,trans,0,2,1.000000e-11,1.200000e-14,NVT_p1s,6.017713e-11,6.235496e-11,2.177830e-12,3.619033e-02
INV_X1,A_r_ZN_f,delay,1,0,3.000000e-11,1.000000e-15,NVT_p1s,2.202089e-11,2.287417e-11,8.532800e-13,3.874866e-02
INV_X1,A_r_ZN_f,trans,1,0,3.000000e-11,1.000000e-15,NVT_p1s,1.285186e-11,1.292104e-11,6.918000e-14,5.382878e-03
INV_X1,A_r_ZN_f,delay,1,1,3.000000e-11,4.000000e-15,NVT_p1s,3.306038e-11,3.421734e-11,1.156960e-12,3.499536e-02
INV_X1,A_r_ZN_f,trans,1,1,3.000000e-11,4.000000e-15,NVT_p1s,2.431095e-11,2.503519e-11,7.242400e-13,2.979069e-02
INV_X1,A_r_ZN_f,delay,1,2,3.000000e-11,1.200000e-14,NVT_p1s,6.106910e-11,6.329850e-11,2.229400e-12,3.650619e-02
INV_X1,A_r_ZN_f,trans,1,2,3.000000e-11,1.200000e-14,NVT_p1s,6.017707e-11,6.235498e-11,2.177910e-12,3.619169e-02
INV_X1,A_r_ZN_f,delay,2,0,8.000000e-11,1.000000e-15,NVT_p1s,3.355257e-11,3.567319e-11,2.120620e-12,6.320291e-02
INV_X1,A_r_ZN_f,trans,2,0,8.000000e-11,1.000000e-15,NVT_p1s,2.282545e-11,2.291453e-11,8.908000e-14,3.902661e-03
INV_X1,A_r_ZN_f,delay,2,1,8.000000e-11,4.000000e-15,NVT_p1s,5.076944e-11,5.298829e-11,2.218850e-12,4.370444e-02
INV_X1,A_r_ZN_f,trans,2,1,8.000000e-11,4.000000e-15,NVT_p1s,3.375328e-11,3.382718e-11,7.390000e-14,2.189417e-03
INV_X1,A_r_ZN_f,delay,2,2,8.000000e-11,1.200000e-14,NVT_p1s,8.083652e-11,8.366230e-11,2.825780e-12,3.495673e-02
INV_X1,A_r_ZN_f,trans,2,2,8.000000e-11,1.200000e-14,NVT_p1s,6.245970e-11,6.413915e-11,1.679450e-12,2.688854e-02
INV_X1,A_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,NVT_p1s,1.806795e-11,1.809573e-11,2.778000e-14,1.537529e-03
INV_X1,A_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,NVT_p1s,1.611505e-11,1.611510e-11,5.000000e-17,3.102690e-06
INV_X1,A_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,NVT_p1s,3.279435e-11,3.280947e-11,1.512000e-14,4.610550e-04
INV_X1,A_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,NVT_p1s,3.661626e-11,3.661625e-11,-1.000000e-17,-2.731027e-07
INV_X1,A_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,NVT_p1s,7.137842e-11,7.137997e-11,1.550000e-15,2.171525e-05
INV_X1,A_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,NVT_p1s,9.128664e-11,9.128656e-11,-8.000000e-17,-8.763604e-07
INV_X1,A_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,NVT_p1s,2.638431e-11,2.639669e-11,1.238000e-14,4.692183e-04
INV_X1,A_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,NVT_p1s,1.816676e-11,1.815697e-11,-9.790000e-15,-5.388963e-04
INV_X1,A_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,NVT_p1s,4.095798e-11,4.097843e-11,2.045000e-14,4.992922e-04
INV_X1,A_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,NVT_p1s,3.661625e-11,3.661625e-11,0.000000e+00,0.000000e+00
INV_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,NVT_p1s,7.961634e-11,7.962951e-11,1.317000e-14,1.654183e-04
INV_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,NVT_p1s,9.128658e-11,9.128652e-11,-6.000000e-17,-6.572708e-07
INV_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,NVT_p1s,4.194191e-11,4.183119e-11,-1.107200e-13,-2.639842e-03
INV_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,NVT_p1s,3.004457e-11,3.015177e-11,1.072000e-13,3.568032e-03
INV_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,NVT_p1s,6.199059e-11,6.195666e-11,-3.393000e-14,-5.473411e-04
INV_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,NVT_p1s,4.426741e-11,4.429703e-11,2.962000e-14,6.691153e-04
INV_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,NVT_p1s,1.006885e-10,1.006853e-10,-3.200000e-15,-3.178119e-05
INV_X1,A_f_ZN_r,trans,2,2,8.000000e-11,1.200000e-14,NVT_p1s,9.181450e-11,9.181494e-11,4.400000e-16,4.792271e-06
NAND2_X1,A_r_ZN_f,delay,0,0,1.000000e-11,1.000000e-15,NVT_p1s,1.674115e-11,1.743500e-11,6.938500e-13,4.144578e-02
NAND2_X1,A_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,NVT_p1s,1.379447e-11,1.432105e-11,5.265800e-13,3.817327e-02
NAND2_X1,A_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,NVT_p1s,2.582710e-11,2.692570e-11,1.098600e-12,4.253672e-02
NAND2_X1,A_r_ZN_f,trans,0,1,1.000000e-11,4.000000e-15,NVT_p1s,2.556354e-11,2.656124e-11,9.977000e-13,3.902824e-02
NAND2_X1,A_r_ZN_f,delay,0,2,1.000000e-11,1.200000e-14,NVT_p1s,4.971340e-11,5.187029e-11,2.156890e-12,4.338649e-02
NAND2_X1,A_r_ZN_f,trans,0,2,1.000000e-11,1.200000e-14,NVT_p1s,5.688010e-11,5.913642e-11,2.256320e-12,3.966800e-02
NAND2_X1,A_r_ZN_f,delay,1,0,3.000000e-11,1.000000e-15,NVT_p1s,2.374415e-11,2.470716e-11,9.630100e-13,4.055778e-02
NAND2_X1,A_r_ZN_f,trans,1,0,3.000000e-11,1.000000e-15,NVT_p1s,1.577633e-11,1.601055e-11,2.342200e-13,1.484629e-02
NAND2_X1,A_r_ZN_f,delay,1,1,3.000000e-11,4.000000e-15,NVT_p1s,3.291998e-11,3.423836e-11,1.318380e-12,4.004802e-02
NAND2_X1,A_r_ZN_f,trans,1,1,3.000000e-11,4.000000e-15,NVT_p1s,2.601027e-11,2.685231e-11,8.420400e-13,3.237337e-02
NAND2_X1,A_r_ZN_f,delay,1,2,3.000000e-11,1.200000e-14,NVT_p1s,5.689694e-11,5.928696e-11,2.390020e-12,4.200613e-02
NAND2_X1,A_r_ZN_f,trans,1,2,3.000000e-11,1.200000e-14,NVT_p1s,5.687999e-11,5.913638e-11,2.256390e-12,3.966931e-02
NAND2_X1,A_r_ZN_f,delay,2,0,8.000000e-11,1.000000e-15,NVT_p1s,3.500935e-11,3.727153e-11,2.262180e-12,6.461645e-02
NAND2_X1,A_r_ZN_f,trans,2,0,8.000000e-11,1.000000e-15,NVT_p1s,2.581075e-11,2.600709e-11,1.963400e-13,7.606908e-03
NAND2_X1,A_r_ZN_f,delay,2,1,8.000000e-11,4.000000e-15,NVT_p1s,4.898940e-11,5.138942e-11,2.400020e-12,4.899060e-02
NAND2_X1,A_r_ZN_f,trans,2,1,8.000000e-11,4.000000e-15,NVT_p1s,3.549512e-11,3.576881e-11,2.736900e-13,7.710637e-03
NAND2_X1,A_r_ZN_f,delay,2,2,8.000000e-11,1.200000e-14,NVT_p1s,7.518977e-11,7.815240e-11,2.962630e-12,3.940204e-02
NAND2_X1,A_r_ZN_f,trans,2,2,8.000000e-11,1.200000e-14,NVT_p1s,6.013124e-11,6.177707e-11,1.645830e-12,2.737063e-02
NAND2_X1,A_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,NVT_p1s,2.434389e-11,2.437528e-11,3.139000e-14,1.289441e-03
NAND2_X1,A_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,NVT_p1s,2.369471e-11,2.369468e-11,-3.000000e-17,-1.266105e-06
NAND2_X1,A_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,NVT_p1s,3.927560e-11,3.928670e-11,1.110000e-14,2.826182e-04
NAND2_X1,A_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,NVT_p1s,4.419603e-11,4.419596e-11,-7.000000e-17,-1.583853e-06
NAND2_X1,A_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,NVT_p1s,7.810387e-11,7.808876e-11,-1.511000e-14,-1.934603e-04
NAND2_X1,A_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,NVT_p1s,9.886646e-11,9.886628e-11,-1.800000e-16,-1.820638e-06
NAND2_X1,A_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,NVT_p1s,3.224924e-11,3.226988e-11,2.064000e-14,6.400151e-04
NAND2_X1,A_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,NVT_p1s,2.436131e-11,2.435349e-11,-7.820000e-15,-3.210008e-04
NAND2_X1,A_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,NVT_p1s,4.704226e-11,4.707005e-11,2.779000e-14,5.907454e-04
NAND2_X1,A_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,NVT_p1s,4.419594e-11,4.419592e-11,-2.000000e-17,-4.525303e-07
NAND2_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,NVT_p1s,8.603645e-11,8.604992e-11,1.347000e-14,1.565616e-04
NAND2_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,NVT_p1s,9.886646e-11,9.886628e-11,-1.800000e-16,-1.820638e-06
NAND2_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,NVT_p1s,5.118165e-11,5.107364e-11,-1.080100e-13,-2.110327e-03
NAND2_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,NVT_p1s,3.515976e-11,3.526947e-11,1.097100e-13,3.120328e-03
NAND2_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,NVT_p1s,6.823589e-11,6.819358e-11,-4.231000e-14,-6.200549e-04
NAND2_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,NVT_p1s,4.973381e-11,4.976581e-11,3.200000e-14,6.434255e-04
NAND2_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,NVT_p1s,1.067708e-10,1.067634e-10,-7.400000e-15,-6.930734e-05
NAND2_X1,A_f_ZN_r,trans,2,2,8.000000e-11,1.200000e-14,NVT_p1s,9.904296e-11,9.904350e-11,5.400000e-16,5.452180e-06
NAND2_X1,B_r_ZN_f,delay,0,0,1.000000e-11,1.000000e-15,NVT_p1s,2.024899e-11,2.111171e-11,8.627200e-13,4.260558e-02
NAND2_X1,B_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,NVT_p1s,1.380378e-11,1.432818e-11,5.244000e-13,3.798959e-02
NAND2_X1,B_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,NVT_p1s,2.931109e-11,3.057476e-11,1.263670e-12,4.311235e-02
NAND2_X1,B_r_ZN_f,trans,0,1,1.000000e-11,4.000000e-15,NVT_p1s,2.556396e-11,2.656140e-11,9.974400e-13,3.901743e-02
NAND2_X1,B_r_ZN_f,delay,0,2,1.000000e-11,1.200000e-14,NVT_p1s,5.317776e-11,5.549748e-11,2.319720e-12,4.362200e-02
NAND2_X1,B_r_ZN_f,trans,0,2,1.000000e-11,1.200000e-14,NVT_p1s,5.688009e-11,5.913641e-11,2.256320e-12,3.966801e-02
NAND2_X1,B_r_ZN_f,delay,1,0,3.000000e-11,1.000000e-15,NVT_p1s,2.633793e-11,2.757519e-11,1.237260e-12,4.697636e-02
NAND2_X1,B_r_ZN_f,trans,1,0,3.000000e-11,1.000000e-15,NVT_p1s,1.442010e-11,1.480934e-11,3.892400e-13,2.699288e-02
NAND2_X1,B_r_ZN_f,delay,1,1,3.000000e-11,4.000000e-15,NVT_p1s,3.552234e-11,3.715793e-11,1.635590e-12,4.604398e-02
NAND2_X1,B_r_ZN_f,trans,1,1,3.000000e-11,4.000000e-15,NVT_p1s,2.568752e-11,2.660896e-11,9.214400e-13,3.587112e-02
NAND2_X1,B_r_ZN_f,delay,1,2,3.000000e-11,1.200000e-14,NVT_p1s,5.951652e-11,6.221345e-11,2.696930e-12,4.531397e-02
NAND2_X1,B_r_ZN_f,trans,1,2,3.000000e-11,1.200000e-14,NVT_p1s,5.688009e-11,5.913644e-11,2.256350e-12,3.966854e-02
NAND2_X1,B_r_ZN_f,delay,2,0,8.000000e-11,1.000000e-15,NVT_p1s,3.729160e-11,3.979428e-11,2.502680e-12,6.711109e-02
NAND2_X1,B_r_ZN_f,trans,2,0,8.000000e-11,1.000000e-15,NVT_p1s,1.989446e-11,1.998682e-11,9.236000e-14,4.642498e-03
NAND2_X1,B_r_ZN_f,delay,2,1,8.000000e-11,4.000000e-15,NVT_p1s,4.877420e-11,5.150312e-11,2.728920e-12,5.595007e-02
NAND2_X1,B_r_ZN_f,trans,2,1,8.000000e-11,4.000000e-15,NVT_p1s,3.025369e-11,3.077676e-11,5.230700e-13,1.728946e-02
NAND2_X1,B_r_ZN_f,delay,2,2,8.000000e-11,1.200000e-14,NVT_p1s,7.420764e-11,7.772918e-11,3.521540e-12,4.745522e-02
NAND2_X1,B_r_ZN_f,trans,2,2,8.000000e-11,1.200000e-14,NVT_p1s,5.848897e-11,6.043491e-11,1.945940e-12,3.327020e-02
NAND2_X1,B_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,NVT_p1s,3.113188e-11,3.101988e-11,-1.120000e-13,-3.597598e-03
NAND2_X1,B_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,NVT_p1s,2.936454e-11,2.917274e-11,-1.918000e-13,-6.531688e-03
NAND2_X1,B_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,NVT_p1s,4.599767e-11,4.588273e-11,-1.149400e-13,-2.498822e-03
NAND2_X1,B_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,NVT_p1s,5.001982e-11,4.982199e-11,-1.978300e-13,-3.955032e-03
NAND2_X1,B_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,NVT_p1s,8.482868e-11,8.471494e-11,-1.137400e-13,-1.340820e-03
NAND2_X1,B_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,NVT_p1s,1.049435e-10,1.047399e-10,-2.036000e-13,-1.940092e-03
NAND2_X1,B_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,NVT_p1s,3.913311e-11,3.901908e-11,-1.140300e-13,-2.913901e-03
NAND2_X1,B_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,NVT_p1s,2.934020e-11,2.914734e-11,-1.928600e-13,-6.573234e-03
NAND2_X1,B_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,NVT_p1s,5.401635e-11,5.391092e-11,-1.054300e-13,-1.951816e-03
NAND2_X1,B_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,NVT_p1s,5.001985e-11,4.982199e-11,-1.978600e-13,-3.955630e-03
NAND2_X1,B_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,NVT_p1s,9.296448e-11,9.286355e-11,-1.009300e-13,-1.085683e-03
NAND2_X1,B_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,NVT_p1s,1.049435e-10,1.047399e-10,-2.036000e-13,-1.940092e-03
NAND2_X1,B_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,NVT_p1s,6.014478e-11,5.991629e-11,-2.284900e-13,-3.799000e-03
NAND2_X1,B_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,NVT_p1s,3.691215e-11,3.677520e-11,-1.369500e-13,-3.710160e-03
NAND2_X1,B_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,NVT_p1s,7.528683e-11,7.512040e-11,-1.664300e-13,-2.210612e-03
NAND2_X1,B_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,NVT_p1s,5.353000e-11,5.334914e-11,-1.808600e-13,-3.378666e-03
NAND2_X1,B_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,NVT_p1s,1.139782e-10,1.138507e-10,-1.275000e-13,-1.118635e-03
