cell,arc,meas,slew_idx,load_idx,corner,v0,v_sim,dv_sim,dv_sim_rel,dv_lin,err_abs_pct_lin,err_shift_pct_lin,dv_quad,err_abs_pct_quad,err_shift_pct_quad,dv_loglin,err_abs_pct_loglin,err_shift_pct_loglin,dv_logquad,err_abs_pct_logquad,err_shift_pct_logquad
INV_X1,A_f_ZN_r,delay,0,2,FFG,7.137842e-11,5.844624e-11,-1.293218e-11,-1.811777e-01,-1.497913e-11,-3.502,15.83,-1.346554e-11,-0.913,4.12,-1.351181e-11,-0.992,4.48,-1.299216e-11,-0.103,0.46
INV_X1,A_f_ZN_r,trans,0,2,FFG,9.128664e-11,7.486277e-11,-1.642387e-11,-1.799154e-01,-1.904382e-11,-3.500,15.95,-1.708949e-11,-0.889,4.05,-1.718862e-11,-1.022,4.66,-1.646779e-11,-0.059,0.27
INV_X1,A_f_ZN_r,delay,1,0,FFG,2.638431e-11,2.269094e-11,-3.693370e-12,-1.399836e-01,-3.844800e-12,-0.667,4.1,-3.539632e-12,0.678,-4.16,-3.577788e-12,0.509,-3.13,-3.457790e-12,1.038,-6.38
INV_X1,A_f_ZN_r,trans,1,0,FFG,1.816676e-11,1.661633e-11,-1.550430e-12,-8.534433e-02,-1.984792e-12,-2.614,28.02,-1.608244e-12,-0.348,3.73,-1.880212e-12,-1.985,21.27,-1.590961e-12,-0.244,2.61
INV_X1,A_f_ZN_r,delay,1,1,FFG,4.095798e-11,3.471207e-11,-6.245910e-12,-1.524956e-01,-7.150050e-12,-2.605,14.48,-6.517238e-12,-0.782,4.34,-6.560741e-12,-0.907,5.04,-6.327144e-12,-0.234,1.3
INV_X1,A_f_ZN_r,trans,1,1,FFG,3.661625e-11,3.060714e-11,-6.009110e-12,-1.641105e-01,-7.513312e-12,-4.915,25.03,-6.222274e-12,-0.696,3.55,-6.792607e-12,-2.560,13.04,-6.069066e-12,-0.196,1.0
INV_X1,A_f_ZN_r,delay,1,2,FFG,7.961634e-11,6.604290e-11,-1.357344e-11,-1.704856e-01,-1.563379e-11,-3.120,15.18,-1.412891e-11,-0.841,4.09,-1.419456e-11,-0.940,4.58,-1.366566e-11,-0.140,0.68
INV_X1,A_f_ZN_r,trans,1,2,FFG,9.128658e-11,7.486283e-11,-1.642375e-11,-1.799142e-01,-1.904375e-11,-3.500,15.95,-1.708568e-11,-0.884,4.03,-1.718856e-11,-1.022,4.66,-1.646466e-11,-0.055,0.25
INV_X1,A_f_ZN_r,delay,2,0,FFG,4.194191e-11,3.451238e-11,-7.429530e-12,-1.771386e-01,-8.183812e-12,-2.186,10.15,-7.859914e-12,-1.247,5.79,-7.434882e-12,-0.016,0.07,-7.651275e-12,-0.643,2.98
INV_X1,A_f_ZN_r,trans,2,0,FFG,3.004457e-11,2.753846e-11,-2.506110e-12,-8.341308e-02,-2.175007e-12,1.202,-13.21,-2.294989e-12,0.767,-8.42,-2.098146e-12,1.481,-16.28,-2.236372e-12,0.979,-10.76
