cell,arc,meas,slew_idx,load_idx,inst,group,param,s1,sigma_mm,c_local,contrib_frac,share_global,c_global_1sig
NAND2_X1,A_r_ZN_f,trans,0,1,M2,N,vth,2.102050e-11,1.490712e-02,3.133551e-13,1.122761e-01,3.290855e-01,3.153075e-13
NAND2_X1,A_r_ZN_f,trans,0,1,M2,N,u0,-5.821500e-12,7.453560e-02,-4.33909e-13,2.152837e-01,5.056458e-01,-1.746450e-13
NAND2_X1,A_r_ZN_f,trans,0,1,M3,P,vth,1.000000e-15,1.338877e-02,1.338877e-17,2.049723e-10,2.000000e+00,1.500000e-17
NAND2_X1,A_r_ZN_f,trans,0,1,M3,P,u0,7.500000e-16,6.085806e-02,4.564354e-17,2.382169e-09,1.000000e+00,2.250000e-17
NAND2_X1,A_r_ZN_f,trans,0,1,M4,P,vth,-5.000000e-16,1.338877e-02,-6.694385e-18,5.124308e-11,-1.000000e+00,-7.500000e-18
NAND2_X1,A_r_ZN_f,trans,0,1,M4,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,0.000000e+00,0.000000e+00
NAND2_X1,A_r_ZN_f,delay,0,2,M1,N,vth,1.029975e-10,1.490712e-02,1.535396e-12,6.252435e-01,7.424875e-01,1.544962e-12
NAND2_X1,A_r_ZN_f,delay,0,2,M1,N,u0,-1.052125e-11,7.453560e-02,-7.842077e-13,1.631062e-01,5.223603e-01,-3.156375e-13
NAND2_X1,A_r_ZN_f,delay,0,2,M2,N,vth,3.572200e-11,1.490712e-02,5.325121e-13,7.520857e-02,2.575125e-01,5.358300e-13
NAND2_X1,A_r_ZN_f,delay,0,2,M2,N,u0,-9.620500e-12,7.453560e-02,-7.170697e-13,1.363739e-01,4.776397e-01,-2.886150e-13
NAND2_X1,A_r_ZN_f,delay,0,2,M3,P,vth,-1.125000e-12,1.338877e-02,-1.506237e-14,6.017204e-05,9.995558e-01,-1.687500e-14
NAND2_X1,A_r_ZN_f,delay,0,2,M3,P,u0,-8.850000e-14,6.085806e-02,-5.385938e-15,7.693626e-06,1.000000e+00,-2.655000e-15
NAND2_X1,A_r_ZN_f,delay,0,2,M4,P,vth,-5.000000e-16,1.338877e-02,-6.694385e-18,1.188583e-11,4.442470e-04,-7.500000e-18
NAND2_X1,A_r_ZN_f,delay,0,2,M4,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,-0.000000e+00,0.000000e+00
NAND2_X1,A_r_ZN_f,trans,0,2,M1,N,vth,9.896850e-11,1.490712e-02,1.475335e-12,4.889967e-01,6.848723e-01,1.484527e-12
NAND2_X1,A_r_ZN_f,trans,0,2,M1,N,u0,-1.291875e-11,7.453560e-02,-9.629068e-13,2.083018e-01,5.056015e-01,-3.875625e-13
NAND2_X1,A_r_ZN_f,trans,0,2,M2,N,vth,4.553800e-11,1.490712e-02,6.788404e-13,1.035285e-01,3.151277e-01,6.830700e-13
NAND2_X1,A_r_ZN_f,trans,0,2,M2,N,u0,-1.263250e-11,7.453560e-02,-9.41571e-13,1.991731e-01,4.943985e-01,-3.789750e-13
NAND2_X1,A_r_ZN_f,trans,0,2,M3,P,vth,0.000000e+00,1.338877e-02,0.0,0.000000e+00,-0.000000e+00,0.000000e+00
NAND2_X1,A_r_ZN_f,trans,0,2,M3,P,u0,2.500000e-16,6.085806e-02,1.521452e-17,5.200447e-11,1.000000e+00,7.500000e-18
NAND2_X1,A_r_ZN_f,trans,0,2,M4,P,vth,-1.500000e-15,1.338877e-02,-2.008315e-17,9.061255e-11,1.000000e+00,-2.250000e-17
NAND2_X1,A_r_ZN_f,trans,0,2,M4,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,0.000000e+00,0.000000e+00
NAND2_X1,A_r_ZN_f,delay,1,0,M1,N,vth,5.634000e-11,1.490712e-02,8.398671e-13,8.250419e-01,8.827055e-01,8.451000e-13
NAND2_X1,A_r_ZN_f,delay,1,0,M1,N,u0,-4.398750e-12,7.453560e-02,-3.278635e-13,1.257306e-01,6.585448e-01,-1.319625e-13
NAND2_X1,A_r_ZN_f,delay,1,0,M2,N,vth,7.486500e-12,1.490712e-02,1.116022e-13,1.456800e-02,1.172945e-01,1.122975e-13
NAND2_X1,A_r_ZN_f,delay,1,0,M2,N,u0,-2.280750e-12,7.453560e-02,-1.699971e-13,3.380163e-02,3.414552e-01,-6.842250e-14
NAND2_X1,A_r_ZN_f,delay,1,0,M3,P,vth,6.845000e-13,1.338877e-02,9.164613e-15,9.823881e-05,1.000000e+00,1.026750e-14
NAND2_X1,A_r_ZN_f,delay,1,0,M3,P,u0,-4.187500e-13,6.085806e-02,-2.548431e-14,7.596275e-04,1.000000e+00,-1.256250e-14
NAND2_X1,A_r_ZN_f,delay,1,0,M4,P,vth,0.000000e+00,1.338877e-02,0.0,0.000000e+00,0.000000e+00,0.000000e+00
NAND2_X1,A_r_ZN_f,delay,1,0,M4,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,-0.000000e+00,0.000000e+00
NAND2_X1,A_r_ZN_f,trans,1,0,M1,N,vth,4.856500e-12,1.490712e-02,7.239643e-14,6.634951e-02,3.490495e-01,7.284750e-14
NAND2_X1,A_r_ZN_f,trans,1,0,M1,N,u0,-1.883000e-12,7.453560e-02,-1.403505e-13,2.493627e-01,4.267180e-01,-5.649000e-14
NAND2_X1,A_r_ZN_f,trans,1,0,M2,N,vth,9.057000e-12,1.490712e-02,1.350138e-13,2.307595e-01,6.509505e-01,1.358550e-13
NAND2_X1,A_r_ZN_f,trans,1,0,M2,N,u0,-2.529750e-12,7.453560e-02,-1.885564e-13,4.500763e-01,5.732820e-01,-7.589250e-14
NAND2_X1,A_r_ZN_f,trans,1,0,M3,P,vth,-4.215000e-13,1.338877e-02,-5.643367e-15,4.031623e-04,9.988152e-01,-6.322500e-15
NAND2_X1,A_r_ZN_f,trans,1,0,M3,P,u0,2.550000e-13,6.085806e-02,1.551881e-14,3.048737e-03,1.000000e+00,7.650000e-15
NAND2_X1,A_r_ZN_f,trans,1,0,M4,P,vth,-5.000000e-16,1.338877e-02,-6.694385e-18,5.673157e-10,1.184834e-03,-7.500000e-18
NAND2_X1,A_r_ZN_f,trans,1,0,M4,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,0.000000e+00,0.000000e+00
NAND2_X1,A_r_ZN_f,delay,1,1,M1,N,vth,7.132800e-11,1.490712e-02,1.063295e-12,7.669466e-01,8.339725e-01,1.069920e-12
NAND2_X1,A_r_ZN_f,delay,1,1,M1,N,u0,-6.093500e-12,7.453560e-02,-4.541827e-13,1.399325e-01,5.995327e-01,-1.828050e-13
NAND2_X1,A_r_ZN_f,delay,1,1,M2,N,vth,1.420000e-11,1.490712e-02,2.116811e-13,3.039637e-02,1.660275e-01,2.130000e-13
NAND2_X1,A_r_ZN_f,delay,1,1,M2,N,u0,-4.070250e-12,7.453560e-02,-3.033785e-13,6.243487e-02,4.004673e-01,-1.221075e-13
NAND2_X1,A_r_ZN_f,delay,1,1,M3,P,vth,2.720000e-13,1.338877e-02,3.641745e-15,8.996564e-06,1.000000e+00,4.080000e-15
NAND2_X1,A_r_ZN_f,delay,1,1,M3,P,u0,-3.342500e-13,6.085806e-02,-2.034181e-14,2.806962e-04,1.000000e+00,-1.002750e-14
NAND2_X1,A_r_ZN_f,delay,1,1,M4,P,vth,0.000000e+00,1.338877e-02,0.0,0.000000e+00,0.000000e+00,0.000000e+00
NAND2_X1,A_r_ZN_f,delay,1,1,M4,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,-0.000000e+00,0.000000e+00
NAND2_X1,A_r_ZN_f,trans,1,1,M1,N,vth,3.335400e-11,1.490712e-02,4.972121e-13,3.914363e-01,6.321236e-01,5.003100e-13
NAND2_X1,A_r_ZN_f,trans,1,1,M1,N,u0,-5.019500e-12,7.453560e-02,-3.741314e-13,2.216288e-01,4.828067e-01,-1.505850e-13
NAND2_X1,A_r_ZN_f,trans,1,1,M2,N,vth,1.941100e-11,1.490712e-02,2.893621e-13,1.325748e-01,3.678764e-01,2.911650e-13
NAND2_X1,A_r_ZN_f,trans,1,1,M2,N,u0,-5.377000e-12,7.453560e-02,-4.007779e-13,2.543228e-01,5.171933e-01,-1.613100e-13
NAND2_X1,A_r_ZN_f,trans,1,1,M3,P,vth,-6.450000e-14,1.338877e-02,-8.635757e-16,1.180806e-06,9.847328e-01,-9.675000e-16
NAND2_X1,A_r_ZN_f,trans,1,1,M3,P,u0,7.850000e-14,6.085806e-02,4.777358e-15,3.613710e-05,1.000000e+00,2.355000e-15
NAND2_X1,A_r_ZN_f,trans,1,1,M4,P,vth,-1.000000e-15,1.338877e-02,-1.338877e-17,2.838305e-10,1.526718e-02,-1.500000e-17
NAND2_X1,A_r_ZN_f,trans,1,1,M4,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,0.000000e+00,0.000000e+00
NAND2_X1,A_r_ZN_f,delay,1,2,M1,N,vth,1.205875e-10,1.490712e-02,1.797612e-12,6.914983e-01,7.814120e-01,1.808812e-12
NAND2_X1,A_r_ZN_f,delay,1,2,M1,N,u0,-1.129350e-11,7.453560e-02,-8.417678e-13,1.516295e-01,5.485277e-01,-3.388050e-13
NAND2_X1,A_r_ZN_f,delay,1,2,M2,N,vth,3.373250e-11,1.490712e-02,5.028544e-13,5.411076e-02,2.185880e-01,5.059875e-13
NAND2_X1,A_r_ZN_f,delay,1,2,M2,N,u0,-9.295250e-12,7.453560e-02,-6.92827e-13,1.027185e-01,4.514723e-01,-2.788575e-13
NAND2_X1,A_r_ZN_f,delay,1,2,M3,P,vth,-4.870000e-13,1.338877e-02,-6.520331e-15,9.097841e-06,9.989744e-01,-7.305000e-15
NAND2_X1,A_r_ZN_f,delay,1,2,M3,P,u0,-2.065000e-13,6.085806e-02,-1.256719e-14,3.379678e-05,1.000000e+00,-6.195000e-15
NAND2_X1,A_r_ZN_f,delay,1,2,M4,P,vth,-5.000000e-16,1.338877e-02,-6.694385e-18,9.590040e-12,1.025641e-03,-7.500000e-18
NAND2_X1,A_r_ZN_f,delay,1,2,M4,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,-0.000000e+00,0.000000e+00
NAND2_X1,A_r_ZN_f,trans,1,2,M1,N,vth,9.897250e-11,1.490712e-02,1.475395e-12,4.890008e-01,6.848881e-01,1.484588e-12
NAND2_X1,A_r_ZN_f,trans,1,2,M1,N,u0,-1.291925e-11,7.453560e-02,-9.629441e-13,2.083028e-01,5.055963e-01,-3.875775e-13
NAND2_X1,A_r_ZN_f,trans,1,2,M2,N,vth,4.553650e-11,1.490712e-02,6.788181e-13,1.035142e-01,3.151119e-01,6.830475e-13
NAND2_X1,A_r_ZN_f,trans,1,2,M2,N,u0,-1.263325e-11,7.453560e-02,-9.416269e-13,1.991823e-01,4.944037e-01,-3.789975e-13
NAND2_X1,A_r_ZN_f,trans,1,2,M3,P,vth,-5.000000e-16,1.338877e-02,-6.694385e-18,1.006733e-11,2.500000e-01,-7.500000e-18
NAND2_X1,A_r_ZN_f,trans,1,2,M3,P,u0,2.500000e-16,6.085806e-02,1.521452e-17,5.200070e-11,5.000000e-01,7.500000e-18
NAND2_X1,A_r_ZN_f,trans,1,2,M4,P,vth,-1.500000e-15,1.338877e-02,-2.008315e-17,9.060598e-11,7.500000e-01,-2.250000e-17
NAND2_X1,A_r_ZN_f,trans,1,2,M4,P,u0,2.500000e-16,6.085806e-02,1.521452e-17,5.200070e-11,5.000000e-01,7.500000e-18
NAND2_X1,A_r_ZN_f,delay,2,0,M1,N,vth,1.404970e-10,1.490712e-02,2.094406e-12,8.939450e-01,9.365905e-01,2.107455e-12
NAND2_X1,A_r_ZN_f,delay,2,0,M1,N,u0,-8.910750e-12,7.453560e-02,-6.641681e-13,8.989700e-02,7.363952e-01,-2.673225e-13
NAND2_X1,A_r_ZN_f,delay,2,0,M2,N,vth,9.512000e-12,1.490712e-02,1.417965e-13,4.097513e-03,6.340953e-02,1.426800e-13
NAND2_X1,A_r_ZN_f,delay,2,0,M2,N,u0,-3.189750e-12,7.453560e-02,-2.377499e-13,1.151940e-02,2.636048e-01,-9.569250e-14
NAND2_X1,A_r_ZN_f,delay,2,0,M3,P,vth,-3.694500e-12,1.338877e-02,-4.946481e-14,4.986340e-04,9.998647e-01,-5.541750e-14
NAND2_X1,A_r_ZN_f,delay,2,0,M3,P,u0,-2.372500e-13,6.085806e-02,-1.443857e-14,4.248522e-05,1.001055e+00,-7.117500e-15
NAND2_X1,A_r_ZN_f,delay,2,0,M4,P,vth,-5.000000e-16,1.338877e-02,-6.694385e-18,9.132939e-12,1.353180e-04,-7.500000e-18
NAND2_X1,A_r_ZN_f,delay,2,0,M4,P,u0,2.500000e-16,6.085806e-02,1.521452e-17,4.717429e-11,-1.054852e-03,7.500000e-18
NAND2_X1,A_r_ZN_f,trans,2,0,M1,N,vth,5.004500e-12,1.490712e-02,7.460268e-14,6.357111e-02,3.838248e-01,7.506750e-14
NAND2_X1,A_r_ZN_f,trans,2,0,M1,N,u0,-2.386250e-12,7.453560e-02,-1.778606e-13,3.613352e-01,4.879607e-01,-7.158750e-14
NAND2_X1,A_r_ZN_f,trans,2,0,M2,N,vth,8.034000e-12,1.490712e-02,1.197638e-13,1.638333e-01,6.161752e-01,1.205100e-13
NAND2_X1,A_r_ZN_f,trans,2,0,M2,N,u0,-2.504000e-12,7.453560e-02,-1.866371e-13,3.978754e-01,5.120393e-01,-7.512000e-14
NAND2_X1,A_r_ZN_f,trans,2,0,M3,P,vth,2.291500e-12,1.338877e-02,3.068037e-14,1.075157e-02,1.000437e+00,3.437250e-14
NAND2_X1,A_r_ZN_f,trans,2,0,M3,P,u0,2.495000e-13,6.085806e-02,1.518409e-14,2.633469e-03,1.000000e+00,7.485000e-15
NAND2_X1,A_r_ZN_f,trans,2,0,M4,P,vth,-1.000000e-15,1.338877e-02,-1.338877e-17,2.047539e-09,-4.365859e-04,-1.500000e-17
NAND2_X1,A_r_ZN_f,trans,2,0,M4,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,0.000000e+00,0.000000e+00
NAND2_X1,A_r_ZN_f,delay,2,1,M1,N,vth,1.447245e-10,1.490712e-02,2.157425e-12,8.636971e-01,9.090706e-01,2.170868e-12
NAND2_X1,A_r_ZN_f,delay,2,1,M1,N,u0,-1.010500e-11,7.453560e-02,-7.531822e-13,1.052665e-01,6.850383e-01,-3.031500e-13
NAND2_X1,A_r_ZN_f,delay,2,1,M2,N,vth,1.447600e-11,1.490712e-02,2.157955e-13,8.641209e-03,9.092936e-02,2.171400e-13
NAND2_X1,A_r_ZN_f,delay,2,1,M2,N,u0,-4.646000e-12,7.453560e-02,-3.462924e-13,2.225234e-02,3.149617e-01,-1.393800e-13
NAND2_X1,A_r_ZN_f,delay,2,1,M3,P,vth,-1.290500e-12,1.338877e-02,-1.727821e-14,5.539713e-05,9.996127e-01,-1.935750e-14
NAND2_X1,A_r_ZN_f,delay,2,1,M3,P,u0,-3.567500e-13,6.085806e-02,-2.171111e-14,8.746897e-05,1.000000e+00,-1.070250e-14
NAND2_X1,A_r_ZN_f,delay,2,1,M4,P,vth,-5.000000e-16,1.338877e-02,-6.694385e-18,8.315938e-12,3.872967e-04,-7.500000e-18
NAND2_X1,A_r_ZN_f,delay,2,1,M4,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,-0.000000e+00,0.000000e+00
NAND2_X1,A_r_ZN_f,trans,2,1,M1,N,vth,4.868500e-12,1.490712e-02,7.257531e-14,2.312328e-02,2.471069e-01,7.302750e-14
NAND2_X1,A_r_ZN_f,trans,2,1,M1,N,u0,-3.509000e-12,7.453560e-02,-2.615454e-13,3.003073e-01,4.469352e-01,-1.052700e-13
NAND2_X1,A_r_ZN_f,trans,2,1,M2,N,vth,1.483350e-11,1.490712e-02,2.211248e-13,2.146577e-01,7.528931e-01,2.225025e-13
NAND2_X1,A_r_ZN_f,trans,2,1,M2,N,u0,-4.342250e-12,7.453560e-02,-3.236522e-13,4.598634e-01,5.530648e-01,-1.302675e-13
NAND2_X1,A_r_ZN_f,trans,2,1,M3,P,vth,8.920000e-13,1.338877e-02,1.194278e-14,6.261563e-04,1.000561e+00,1.338000e-14
NAND2_X1,A_r_ZN_f,trans,2,1,M3,P,u0,2.957500e-13,6.085806e-02,1.799877e-14,1.422189e-03,1.000000e+00,8.872500e-15
NAND2_X1,A_r_ZN_f,trans,2,1,M4,P,vth,-5.000000e-16,1.338877e-02,-6.694385e-18,1.967402e-10,-5.608525e-04,-7.500000e-18
NAND2_X1,A_r_ZN_f,trans,2,1,M4,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,0.000000e+00,0.000000e+00
NAND2_X1,A_r_ZN_f,delay,2,2,M1,N,vth,1.636920e-10,1.490712e-02,2.440176e-12,7.930366e-01,8.498359e-01,2.455380e-12
NAND2_X1,A_r_ZN_f,delay,2,2,M1,N,u0,-1.318800e-11,7.453560e-02,-9.829755e-13,1.286874e-01,6.080572e-01,-3.956400e-13
NAND2_X1,A_r_ZN_f,delay,2,2,M2,N,vth,2.892400e-11,1.490712e-02,4.311735e-13,2.476025e-02,1.501641e-01,4.338600e-13
NAND2_X1,A_r_ZN_f,delay,2,2,M2,N,u0,-8.500750e-12,7.453560e-02,-6.336085e-13,5.346786e-02,3.919428e-01,-2.550225e-13
NAND2_X1,A_r_ZN_f,delay,2,2,M3,P,vth,-5.695000e-13,1.338877e-02,-7.624905e-15,7.743185e-06,9.991228e-01,-8.542500e-15
NAND2_X1,A_r_ZN_f,delay,2,2,M3,P,u0,-2.852500e-13,6.085806e-02,-1.735976e-14,4.013639e-05,1.000000e+00,-8.557500e-15
NAND2_X1,A_r_ZN_f,delay,2,2,M4,P,vth,-5.000000e-16,1.338877e-02,-6.694385e-18,5.968596e-12,8.771930e-04,-7.500000e-18
NAND2_X1,A_r_ZN_f,delay,2,2,M4,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,-0.000000e+00,0.000000e+00
NAND2_X1,A_r_ZN_f,trans,2,2,M1,N,vth,6.278600e-11,1.490712e-02,9.359584e-13,3.483673e-01,6.123820e-01,9.417900e-13
NAND2_X1,A_r_ZN_f,trans,2,2,M1,N,u0,-1.045450e-11,7.453560e-02,-7.792324e-13,2.414673e-01,4.857813e-01,-3.136350e-13
NAND2_X1,A_r_ZN_f,trans,2,2,M2,N,vth,3.974150e-11,1.490712e-02,5.924313e-13,1.395726e-01,3.876180e-01,5.961225e-13
NAND2_X1,A_r_ZN_f,trans,2,2,M2,N,u0,-1.106650e-11,7.453560e-02,-8.248482e-13,2.705655e-01,5.142187e-01,-3.319950e-13
NAND2_X1,A_r_ZN_f,trans,2,2,M3,P,vth,2.430000e-13,1.338877e-02,3.253471e-15,4.209381e-06,1.006211e+00,3.645000e-15
NAND2_X1,A_r_ZN_f,trans,2,2,M3,P,u0,1.250000e-13,6.085806e-02,7.607258e-15,2.301339e-05,1.000000e+00,3.750000e-15
NAND2_X1,A_r_ZN_f,trans,2,2,M4,P,vth,-1.500000e-15,1.338877e-02,-2.008315e-17,1.603940e-10,-6.211180e-03,-2.250000e-17
NAND2_X1,A_r_ZN_f,trans,2,2,M4,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,0.000000e+00,0.000000e+00
NAND2_X1,A_f_ZN_r,delay,0,0,M1,N,vth,1.651000e-12,1.490712e-02,2.461166e-14,3.205415e-04,7.815385e-01,2.476500e-14
NAND2_X1,A_f_ZN_r,delay,0,0,M1,N,u0,-2.745000e-13,7.453560e-02,-2.046002e-14,2.215210e-04,6.151261e-01,-8.235000e-15
NAND2_X1,A_f_ZN_r,delay,0,0,M2,N,vth,4.615000e-13,1.490712e-02,6.879636e-15,2.504572e-05,2.184615e-01,6.922500e-15
NAND2_X1,A_f_ZN_r,delay,0,0,M2,N,u0,-1.717500e-13,7.453560e-02,-1.280149e-14,8.672088e-05,3.848739e-01,-5.152500e-15
NAND2_X1,A_f_ZN_r,delay,0,0,M3,P,vth,7.040150e-11,1.338877e-02,9.425895e-13,4.701624e-01,9.999787e-01,1.056023e-12
NAND2_X1,A_f_ZN_r,delay,0,0,M3,P,u0,-1.643175e-11,6.085806e-02,-1.000004e-12,5.291838e-01,9.999848e-01,-4.929525e-13
NAND2_X1,A_f_ZN_r,delay,0,0,M4,P,vth,1.500000e-15,1.338877e-02,2.008315e-17,2.134355e-10,2.130591e-05,2.250000e-17
NAND2_X1,A_f_ZN_r,delay,0,0,M4,P,u0,-2.500000e-16,6.085806e-02,-1.521452e-17,1.224952e-10,1.521422e-05,-7.500000e-18
NAND2_X1,A_f_ZN_r,trans,0,0,M1,N,vth,-1.000000e-15,1.490712e-02,-1.490712e-17,9.547416e-11,2.000000e+00,-1.500000e-17
NAND2_X1,A_f_ZN_r,trans,0,0,M1,N,u0,-2.500000e-16,7.453560e-02,-1.86339e-17,1.491784e-10,5.000000e-01,-7.500000e-18
NAND2_X1,A_f_ZN_r,trans,0,0,M2,N,vth,5.000000e-16,1.490712e-02,7.45356e-18,2.386854e-11,-1.000000e+00,7.500000e-18
NAND2_X1,A_f_ZN_r,trans,0,0,M2,N,u0,-2.500000e-16,7.453560e-02,-1.86339e-17,1.491784e-10,5.000000e-01,-7.500000e-18
NAND2_X1,A_f_ZN_r,trans,0,0,M3,P,vth,6.983100e-11,1.338877e-02,9.349512e-13,3.755573e-01,9.999857e-01,1.047465e-12
NAND2_X1,A_f_ZN_r,trans,0,0,M3,P,u0,-1.980975e-11,6.085806e-02,-1.205583e-12,6.244427e-01,9.999874e-01,-5.942925e-13
NAND2_X1,A_f_ZN_r,trans,0,0,M4,P,vth,1.000000e-15,1.338877e-02,1.338877e-17,7.701578e-11,1.432008e-05,1.500000e-17
NAND2_X1,A_f_ZN_r,trans,0,0,M4,P,u0,-2.500000e-16,6.085806e-02,-1.521452e-17,9.945225e-11,1.261989e-05,-7.500000e-18
NAND2_X1,A_f_ZN_r,delay,0,1,M1,N,vth,2.895000e-13,1.490712e-02,4.315611e-15,3.342348e-06,3.687898e-01,4.342500e-15
NAND2_X1,A_f_ZN_r,delay,0,1,M1,N,u0,-1.615000e-13,7.453560e-02,-1.20375e-14,2.600397e-05,4.667630e-01,-4.845000e-15
NAND2_X1,A_f_ZN_r,delay,0,1,M2,N,vth,4.955000e-13,1.490712e-02,7.386478e-15,9.791334e-06,6.312102e-01,7.432500e-15
NAND2_X1,A_f_ZN_r,delay,0,1,M2,N,u0,-1.845000e-13,7.453560e-02,-1.375182e-14,3.393808e-05,5.332370e-01,-5.535000e-15
NAND2_X1,A_f_ZN_r,delay,0,1,M3,P,vth,1.189710e-10,1.338877e-02,1.592875e-12,4.553346e-01,9.999790e-01,1.784565e-12
NAND2_X1,A_f_ZN_r,delay,0,1,M3,P,u0,-2.862425e-11,6.085806e-02,-1.742016e-12,5.445923e-01,1.000000e+00,-8.587275e-13
NAND2_X1,A_f_ZN_r,delay,0,1,M4,P,vth,2.500000e-15,1.338877e-02,3.347192e-17,2.010613e-10,2.101308e-05,3.750000e-17
NAND2_X1,A_f_ZN_r,delay,0,1,M4,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,-0.000000e+00,0.000000e+00
NAND2_X1,A_f_ZN_r,trans,0,1,M1,N,vth,-6.000000e-15,1.490712e-02,-8.944272e-17,9.857132e-10,1.090909e+00,-9.000000e-17
NAND2_X1,A_f_ZN_r,trans,0,1,M1,N,u0,2.500000e-16,7.453560e-02,1.86339e-17,4.278269e-11,,7.500000e-18
NAND2_X1,A_f_ZN_r,trans,0,1,M2,N,vth,5.000000e-16,1.490712e-02,7.45356e-18,6.845231e-12,-9.090909e-02,7.500000e-18
NAND2_X1,A_f_ZN_r,trans,0,1,M2,N,u0,-2.500000e-16,7.453560e-02,-1.86339e-17,4.278269e-11,,-7.500000e-18
NAND2_X1,A_f_ZN_r,trans,0,1,M3,P,vth,1.307195e-10,1.338877e-02,1.750173e-12,3.774181e-01,9.999885e-01,1.960792e-12
NAND2_X1,A_f_ZN_r,trans,0,1,M3,P,u0,-3.693600e-11,6.085806e-02,-2.247853e-12,6.225819e-01,9.999932e-01,-1.108080e-12
NAND2_X1,A_f_ZN_r,trans,0,1,M4,P,vth,1.500000e-15,1.338877e-02,2.008315e-17,4.969635e-11,1.147482e-05,2.250000e-17
NAND2_X1,A_f_ZN_r,trans,0,1,M4,P,u0,-2.500000e-16,6.085806e-02,-1.521452e-17,2.852179e-11,6.768419e-06,-7.500000e-18
NAND2_X1,A_f_ZN_r,delay,0,2,M1,N,vth,-1.443000e-12,1.490712e-02,-2.151097e-14,1.914149e-05,1.484568e+00,-2.164500e-14
NAND2_X1,A_f_ZN_r,delay,0,2,M1,N,u0,1.350000e-14,7.453560e-02,1.006231e-15,4.188424e-08,-8.333333e-02,4.050000e-16
NAND2_X1,A_f_ZN_r,delay,0,2,M2,N,vth,4.710000e-13,1.490712e-02,7.021254e-15,2.039318e-06,-4.845679e-01,7.065000e-15
NAND2_X1,A_f_ZN_r,delay,0,2,M2,N,u0,-1.755000e-13,7.453560e-02,-1.3081e-14,7.078437e-06,1.083333e+00,-5.265000e-15
NAND2_X1,A_f_ZN_r,delay,0,2,M3,P,vth,2.446550e-10,1.338877e-02,3.27563e-12,4.438592e-01,9.999775e-01,3.669825e-12
NAND2_X1,A_f_ZN_r,delay,0,2,M3,P,u0,-6.024700e-11,6.085806e-02,-3.666516e-12,5.561125e-01,9.999959e-01,-1.807410e-12
NAND2_X1,A_f_ZN_r,delay,0,2,M4,P,vth,5.500000e-15,1.338877e-02,7.363823e-17,2.243171e-10,2.248013e-05,8.250000e-17
NAND2_X1,A_f_ZN_r,delay,0,2,M4,P,u0,-2.500000e-16,6.085806e-02,-1.521452e-17,9.575729e-12,4.149567e-06,-7.500000e-18
NAND2_X1,A_f_ZN_r,trans,0,2,M1,N,vth,-1.500000e-14,1.490712e-02,-2.236068e-16,1.229126e-09,1.034483e+00,-2.250000e-16
NAND2_X1,A_f_ZN_r,trans,0,2,M1,N,u0,5.000000e-16,7.453560e-02,3.72678e-17,3.414238e-11,2.000000e+00,1.500000e-17
NAND2_X1,A_f_ZN_r,trans,0,2,M2,N,vth,5.000000e-16,1.490712e-02,7.45356e-18,1.365695e-12,-3.448276e-02,7.500000e-18
NAND2_X1,A_f_ZN_r,trans,0,2,M2,N,u0,-2.500000e-16,7.453560e-02,-1.86339e-17,8.535595e-12,-1.000000e+00,-7.500000e-18
NAND2_X1,A_f_ZN_r,trans,0,2,M3,P,vth,2.931060e-10,1.338877e-02,3.924329e-12,3.785795e-01,9.999864e-01,4.396590e-12
NAND2_X1,A_f_ZN_r,trans,0,2,M3,P,u0,-8.261550e-11,6.085806e-02,-5.027819e-12,6.214205e-01,9.999970e-01,-2.478465e-12
NAND2_X1,A_f_ZN_r,trans,0,2,M4,P,vth,4.000000e-15,1.338877e-02,5.355508e-17,7.050626e-11,1.364675e-05,6.000000e-17
NAND2_X1,A_f_ZN_r,trans,0,2,M4,P,u0,-2.500000e-16,6.085806e-02,-1.521452e-17,5.690396e-12,3.026057e-06,-7.500000e-18
NAND2_X1,A_f_ZN_r,delay,1,0,M1,N,vth,8.855000e-13,1.490712e-02,1.320025e-14,8.262908e-05,7.258197e-01,1.328250e-14
NAND2_X1,A_f_ZN_r,delay,1,0,M1,N,u0,-2.092500e-13,7.453560e-02,-1.559657e-14,1.153524e-04,6.279070e-01,-6.277500e-15
NAND2_X1,A_f_ZN_r,delay,1,0,M2,N,vth,3.345000e-13,1.490712e-02,4.986432e-15,1.179093e-05,2.741803e-01,5.017500e-15
