cell,arc,meas,slew_idx,load_idx,slew,load,corner,v0,v_sim,dv,dv_rel
NAND2_X1,A_r_ZN_f,trans,0,2,1.000000e-11,1.200000e-14,SS1,5.688010e-11,5.997517e-11,3.095070e-12,5.441393e-02
NAND2_X1,A_r_ZN_f,delay,1,0,3.000000e-11,1.000000e-15,SS1,2.374415e-11,2.494402e-11,1.199870e-12,5.053329e-02
NAND2_X1,A_r_ZN_f,trans,1,0,3.000000e-11,1.000000e-15,SS1,1.577633e-11,1.614589e-11,3.695600e-13,2.342497e-02
NAND2_X1,A_r_ZN_f,delay,1,1,3.000000e-11,4.000000e-15,SS1,3.291998e-11,3.458844e-11,1.668460e-12,5.068229e-02
NAND2_X1,A_r_ZN_f,trans,1,1,3.000000e-11,4.000000e-15,SS1,2.601027e-11,2.719779e-11,1.187520e-12,4.565581e-02
NAND2_X1,A_r_ZN_f,delay,1,2,3.000000e-11,1.200000e-14,SS1,5.689694e-11,5.996427e-11,3.067330e-12,5.391028e-02
NAND2_X1,A_r_ZN_f,trans,1,2,3.000000e-11,1.200000e-14,SS1,5.687999e-11,5.997521e-11,3.095220e-12,5.441668e-02
NAND2_X1,A_r_ZN_f,delay,2,0,8.000000e-11,1.000000e-15,SS1,3.500935e-11,3.762950e-11,2.620150e-12,7.484144e-02
NAND2_X1,A_r_ZN_f,trans,2,0,8.000000e-11,1.000000e-15,SS1,2.581075e-11,2.617137e-11,3.606200e-13,1.397170e-02
NAND2_X1,A_r_ZN_f,delay,2,1,8.000000e-11,4.000000e-15,SS1,4.898940e-11,5.185832e-11,2.868920e-12,5.856206e-02
NAND2_X1,A_r_ZN_f,trans,2,1,8.000000e-11,4.000000e-15,SS1,3.549512e-11,3.599351e-11,4.983900e-13,1.404109e-02
NAND2_X1,A_r_ZN_f,delay,2,2,8.000000e-11,1.200000e-14,SS1,7.518977e-11,7.886894e-11,3.679170e-12,4.893179e-02
NAND2_X1,A_r_ZN_f,trans,2,2,8.000000e-11,1.200000e-14,SS1,6.013124e-11,6.249817e-11,2.366930e-12,3.936273e-02
NAND2_X1,A_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,SS1,2.434389e-11,2.602079e-11,1.676900e-12,6.888381e-02
NAND2_X1,A_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,SS1,2.369471e-11,2.542438e-11,1.729670e-12,7.299815e-02
NAND2_X1,A_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,SS1,3.927560e-11,4.208036e-11,2.804760e-12,7.141228e-02
NAND2_X1,A_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,SS1,4.419603e-11,4.742978e-11,3.233750e-12,7.316834e-02
NAND2_X1,A_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,SS1,7.810387e-11,8.386351e-11,5.759640e-12,7.374334e-02
NAND2_X1,A_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,SS1,9.886646e-11,1.061108e-10,7.244340e-12,7.327399e-02
NAND2_X1,A_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,SS1,3.224924e-11,3.405094e-11,1.801700e-12,5.586798e-02
NAND2_X1,A_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,SS1,2.436131e-11,2.579305e-11,1.431740e-12,5.877106e-02
NAND2_X1,A_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,SS1,4.704226e-11,5.001689e-11,2.974630e-12,6.323314e-02
NAND2_X1,A_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,SS1,4.419594e-11,4.742983e-11,3.233890e-12,7.317165e-02
NAND2_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,SS1,8.603645e-11,9.201081e-11,5.974360e-12,6.943987e-02
NAND2_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,SS1,9.886646e-11,1.061108e-10,7.244340e-12,7.327399e-02
NAND2_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,SS1,5.118165e-11,5.410608e-11,2.924430e-12,5.713825e-02
NAND2_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,SS1,3.515976e-11,3.580917e-11,6.494100e-13,1.847026e-02
NAND2_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,SS1,6.823589e-11,7.158481e-11,3.348920e-12,4.907857e-02
NAND2_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,SS1,4.973381e-11,5.194741e-11,2.213600e-12,4.450896e-02
NAND2_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,SS1,1.067708e-10,1.131906e-10,6.419800e-12,6.012693e-02
NAND2_X1,A_f_ZN_r,trans,2,2,8.000000e-11,1.200000e-14,SS1,9.904296e-11,1.061108e-10,7.067840e-12,7.136136e-02
NAND2_X1,B_r_ZN_f,delay,0,0,1.000000e-11,1.000000e-15,SS1,2.024899e-11,2.135767e-11,1.108680e-12,5.475236e-02
NAND2_X1,B_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,SS1,1.380378e-11,1.453245e-11,7.286700e-13,5.278771e-02
NAND2_X1,B_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,SS1,2.931109e-11,3.093674e-11,1.625650e-12,5.546194e-02
NAND2_X1,B_r_ZN_f,trans,0,1,1.000000e-11,4.000000e-15,SS1,2.556396e-11,2.693891e-11,1.374950e-12,5.378470e-02
NAND2_X1,B_r_ZN_f,delay,0,2,1.000000e-11,1.200000e-14,SS1,5.317776e-11,5.618979e-11,3.012030e-12,5.664078e-02
NAND2_X1,B_r_ZN_f,trans,0,2,1.000000e-11,1.200000e-14,SS1,5.688009e-11,5.997520e-11,3.095110e-12,5.441465e-02
NAND2_X1,B_r_ZN_f,delay,1,0,3.000000e-11,1.000000e-15,SS1,2.633793e-11,2.787903e-11,1.541100e-12,5.851257e-02
NAND2_X1,B_r_ZN_f,trans,1,0,3.000000e-11,1.000000e-15,SS1,1.442010e-11,1.498609e-11,5.659900e-13,3.925007e-02
NAND2_X1,B_r_ZN_f,delay,1,1,3.000000e-11,4.000000e-15,SS1,3.552234e-11,3.757660e-11,2.054260e-12,5.783009e-02
NAND2_X1,B_r_ZN_f,trans,1,1,3.000000e-11,4.000000e-15,SS1,2.568752e-11,2.697564e-11,1.288120e-12,5.014575e-02
NAND2_X1,B_r_ZN_f,delay,1,2,3.000000e-11,1.200000e-14,SS1,5.951652e-11,6.295473e-11,3.438210e-12,5.776900e-02
NAND2_X1,B_r_ZN_f,trans,1,2,3.000000e-11,1.200000e-14,SS1,5.688009e-11,5.997523e-11,3.095140e-12,5.441517e-02
NAND2_X1,B_r_ZN_f,delay,2,0,8.000000e-11,1.000000e-15,SS1,3.729160e-11,4.022934e-11,2.937740e-12,7.877753e-02
NAND2_X1,B_r_ZN_f,trans,2,0,8.000000e-11,1.000000e-15,SS1,1.989446e-11,2.010770e-11,2.132400e-13,1.071856e-02
NAND2_X1,B_r_ZN_f,delay,2,1,8.000000e-11,4.000000e-15,SS1,4.877420e-11,5.203644e-11,3.262240e-12,6.688454e-02
NAND2_X1,B_r_ZN_f,trans,2,1,8.000000e-11,4.000000e-15,SS1,3.025369e-11,3.105479e-11,8.011000e-13,2.647941e-02
NAND2_X1,B_r_ZN_f,delay,2,2,8.000000e-11,1.200000e-14,SS1,7.420764e-11,7.854101e-11,4.333370e-12,5.839520e-02
NAND2_X1,B_r_ZN_f,trans,2,2,8.000000e-11,1.200000e-14,SS1,5.848897e-11,6.121935e-11,2.730380e-12,4.668196e-02
NAND2_X1,B_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,SS1,3.113188e-11,3.321603e-11,2.084150e-12,6.694584e-02
NAND2_X1,B_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,SS1,2.936454e-11,3.131413e-11,1.949590e-12,6.639266e-02
NAND2_X1,B_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,SS1,4.599767e-11,4.921204e-11,3.214370e-12,6.988115e-02
NAND2_X1,B_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,SS1,5.001982e-11,5.348637e-11,3.466550e-12,6.930353e-02
NAND2_X1,B_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,SS1,8.482868e-11,9.102103e-11,6.192350e-12,7.299831e-02
NAND2_X1,B_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,SS1,1.049435e-10,1.124399e-10,7.496400e-12,7.143272e-02
NAND2_X1,B_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,SS1,3.913311e-11,4.137921e-11,2.246100e-12,5.739641e-02
NAND2_X1,B_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,SS1,2.934020e-11,3.130611e-11,1.965910e-12,6.700397e-02
NAND2_X1,B_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,SS1,5.401635e-11,5.741974e-11,3.403390e-12,6.300666e-02
NAND2_X1,B_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,SS1,5.001985e-11,5.348639e-11,3.466540e-12,6.930329e-02
NAND2_X1,B_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,SS1,9.296448e-11,9.936874e-11,6.404260e-12,6.888932e-02
NAND2_X1,B_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,SS1,1.049435e-10,1.124399e-10,7.496400e-12,7.143272e-02
NAND2_X1,B_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,SS1,6.014478e-11,6.312526e-11,2.980480e-12,4.955509e-02
NAND2_X1,B_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,SS1,3.691215e-11,3.777597e-11,8.638200e-13,2.340205e-02
NAND2_X1,B_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,SS1,7.528683e-11,7.909644e-11,3.809610e-12,5.060128e-02
NAND2_X1,B_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,SS1,5.353000e-11,5.611815e-11,2.588150e-12,4.834952e-02
NAND2_X1,B_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,SS1,1.139782e-10,1.208517e-10,6.873500e-12,6.030539e-02
NAND2_X1,B_f_ZN_r,trans,2,2,8.000000e-11,1.200000e-14,SS1,1.049473e-10,1.124403e-10,7.493000e-12,7.139774e-02
NOR2_X1,A_r_ZN_f,delay,0,0,1.000000e-11,1.000000e-15,SS1,3.149759e-11,3.274300e-11,1.245410e-12,3.953985e-02
NOR2_X1,A_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,SS1,2.592475e-11,2.687631e-11,9.515600e-13,3.670469e-02
NOR2_X1,A_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,SS1,4.314472e-11,4.495404e-11,1.809320e-12,4.193607e-02
NOR2_X1,A_r_ZN_f,trans,0,1,1.000000e-11,4.000000e-15,SS1,3.980905e-11,4.140414e-11,1.595090e-12,4.006853e-02
NOR2_X1,A_r_ZN_f,delay,0,2,1.000000e-11,1.200000e-14,SS1,7.231605e-11,7.554453e-11,3.228480e-12,4.464403e-02
