cell,arc,meas,slew_idx,load_idx,slew,load,v0,group,param,ntr,g1,h2,g1_direct,h2_direct
INV_X1,A_r_ZN_f,trans,2,2,8.000000e-11,1.200000e-14,6.245970e-11,N,u0,1,-1.849700e-11,4.185000e-11,-1.849700e-11,4.185000e-11
INV_X1,A_r_ZN_f,trans,2,2,8.000000e-11,1.200000e-14,6.245970e-11,P,vth,1,6.450000e-14,-3.500000e-12,6.450000e-14,-3.500000e-12
INV_X1,A_r_ZN_f,trans,2,2,8.000000e-11,1.200000e-14,6.245970e-11,P,u0,1,1.297500e-13,-1.250000e-13,1.297500e-13,-1.250000e-13
INV_X1,A_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,1.806795e-11,N,vth,1,1.856500e-12,-3.000000e-13,1.856500e-12,-3.000000e-13
INV_X1,A_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,1.806795e-11,N,u0,1,-2.687500e-13,3.250000e-13,-2.687500e-13,3.250000e-13
INV_X1,A_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,1.806795e-11,P,vth,1,5.023050e-11,2.079000e-10,5.023050e-11,2.079000e-10
INV_X1,A_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,1.806795e-11,P,u0,1,-1.133775e-11,2.307500e-11,-1.133775e-11,2.307500e-11
INV_X1,A_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,1.611505e-11,N,vth,1,5.500000e-15,-3.000000e-13,5.500000e-15,-3.000000e-13
INV_X1,A_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,1.611505e-11,N,u0,1,-1.000000e-15,-8.077936e-24,-1.000000e-15,-8.077936e-24
INV_X1,A_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,1.611505e-11,P,vth,1,4.736150e-11,2.297000e-10,4.736150e-11,2.297000e-10
INV_X1,A_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,1.611505e-11,P,u0,1,-1.347400e-11,2.665000e-11,-1.347400e-11,2.665000e-11
INV_X1,A_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,3.279435e-11,N,vth,1,1.033500e-12,-3.300000e-12,1.033500e-12,-3.300000e-12
INV_X1,A_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,3.279435e-11,N,u0,1,-2.065000e-13,2.000000e-13,-2.065000e-13,2.000000e-13
INV_X1,A_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,3.279435e-11,P,vth,1,9.810950e-11,4.409000e-10,9.810950e-11,4.409000e-10
INV_X1,A_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,3.279435e-11,P,u0,1,-2.336450e-11,4.700000e-11,-2.336450e-11,4.700000e-11
INV_X1,A_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,3.661626e-11,N,vth,1,-5.000000e-16,-1.000000e-13,-5.000000e-16,-1.000000e-13
INV_X1,A_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,3.661626e-11,N,u0,1,-2.500000e-16,-2.500000e-14,-2.500000e-16,-2.500000e-14
INV_X1,A_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,3.661626e-11,P,vth,1,1.082630e-10,5.280000e-10,1.082630e-10,5.280000e-10
INV_X1,A_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,3.661626e-11,P,u0,1,-3.059825e-11,6.162500e-11,-3.059825e-11,6.162500e-11
INV_X1,A_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,7.137842e-11,N,vth,1,1.210000e-13,-2.400000e-12,1.210000e-13,-2.400000e-12
INV_X1,A_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,7.137842e-11,N,u0,1,-1.085000e-13,1.000000e-13,-1.085000e-13,1.000000e-13
