cell,arc,meas,slew_idx,load_idx,corner,v0,v_sim,dv_sim,dv_sim_rel,dv_lin,err_abs_pct_lin,err_shift_pct_lin,dv_quad,err_abs_pct_quad,err_shift_pct_quad,dv_loglin,err_abs_pct_loglin,err_shift_pct_loglin,dv_logquad,err_abs_pct_logquad,err_shift_pct_logquad
NOR2_X1,B_r_ZN_f,trans,2,0,NU0_m3s,2.594694e-11,2.631019e-11,3.632500e-13,1.399972e-02,3.309525e-13,-0.123,-8.89,3.640612e-13,0.003,0.22,3.330721e-13,-0.115,-8.31,3.644869e-13,0.005,0.34
NOR2_X1,B_r_ZN_f,delay,2,1,NU0_m3s,5.819326e-11,5.949310e-11,1.299840e-12,2.233661e-02,1.204312e-12,-0.161,-7.35,1.292096e-12,-0.013,-0.6,1.216861e-12,-0.139,-6.38,1.293807e-12,-0.010,-0.46
NOR2_X1,B_r_ZN_f,trans,2,1,NU0_m3s,3.582915e-11,3.645621e-11,6.270600e-13,1.750139e-02,5.571675e-13,-0.192,-11.15,6.204488e-13,-0.018,-1.05,5.615222e-13,-0.180,-10.45,6.214444e-13,-0.015,-0.9
NOR2_X1,B_r_ZN_f,delay,2,2,NU0_m3s,8.748795e-11,8.956437e-11,2.076420e-12,2.373378e-02,1.895220e-12,-0.202,-8.73,2.061067e-12,-0.017,-0.74,1.915897e-12,-0.179,-7.73,2.064522e-12,-0.013,-0.57
NOR2_X1,B_r_ZN_f,trans,2,2,NU0_m3s,6.636774e-11,6.846026e-11,2.092520e-12,3.152917e-02,1.883070e-12,-0.306,-10.01,2.074432e-12,-0.026,-0.86,1.910039e-12,-0.267,-8.72,2.079636e-12,-0.019,-0.62
NOR2_X1,B_f_ZN_r,delay,0,0,NU0_m3s,2.487202e-11,2.490849e-11,3.647000e-14,1.466306e-03,3.476250e-14,-0.007,-4.68,3.628125e-14,-0.001,-0.52,3.478680e-14,-0.007,-4.62,3.628340e-14,-0.001,-0.51
NOR2_X1,B_f_ZN_r,trans,0,0,NU0_m3s,2.720957e-11,2.721152e-11,1.950000e-15,7.166596e-05,1.957500e-15,0.000,0.38,1.856250e-15,-0.000,-4.81,1.957570e-15,0.000,0.39,1.856243e-15,-0.000,-4.81
NOR2_X1,B_f_ZN_r,delay,0,1,NU0_m3s,4.007126e-11,4.009830e-11,2.704000e-14,6.747978e-04,2.598750e-14,-0.003,-3.89,2.710125e-14,0.000,0.23,2.599593e-14,-0.003,-3.86,2.710198e-14,0.000,0.23
NOR2_X1,B_f_ZN_r,trans,0,1,NU0_m3s,4.808003e-11,4.808036e-11,3.300000e-16,6.863556e-06,3.600000e-16,0.000,,3.600000e-16,0.000,,3.600013e-16,0.000,,3.600000e-16,0.000,
NOR2_X1,B_f_ZN_r,delay,0,2,NU0_m3s,7.980863e-11,7.982336e-11,1.473000e-14,1.845665e-04,1.426500e-14,-0.001,-3.16,1.467000e-14,-0.000,-0.41,1.426627e-14,-0.001,-3.15,1.467007e-14,-0.000,-0.41
NOR2_X1,B_f_ZN_r,trans,0,2,NU0_m3s,1.029925e-10,1.029925e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000,,0.000000e+00,0.000,,0.000000e+00,0.000,,0.000000e+00,0.000,
NOR2_X1,B_f_ZN_r,delay,1,0,NU0_m3s,3.163206e-11,3.166326e-11,3.120000e-14,9.863411e-04,2.907000e-14,-0.007,-6.83,3.109500e-14,-0.000,-0.34,2.908336e-14,-0.007,-6.78,3.109692e-14,-0.000,-0.33
NOR2_X1,B_f_ZN_r,trans,1,0,NU0_m3s,2.773000e-11,2.771938e-11,-1.062000e-14,-3.829787e-04,-1.008000e-14,0.002,-5.08,-1.089000e-14,-0.001,2.54,-1.007817e-14,0.002,-5.1,-1.088969e-14,-0.001,2.54
NOR2_X1,B_f_ZN_r,delay,1,1,NU0_m3s,4.671105e-11,4.674850e-11,3.745000e-14,8.017375e-04,3.539250e-14,-0.004,-5.49,3.731625e-14,-0.000,-0.36,3.540591e-14,-0.004,-5.46,3.731774e-14,-0.000,-0.35
NOR2_X1,B_f_ZN_r,trans,1,1,NU0_m3s,4.786052e-11,4.786273e-11,2.210000e-15,4.617585e-05,2.092500e-15,-0.000,-5.32,2.396250e-15,0.000,8.43,2.092546e-15,-0.000,-5.31,2.396264e-15,0.000,8.43
NOR2_X1,B_f_ZN_r,delay,1,2,NU0_m3s,8.659275e-11,8.662254e-11,2.979000e-14,3.440242e-04,2.853000e-14,-0.001,-4.23,2.954250e-14,-0.000,-0.83,2.853470e-14,-0.001,-4.21,2.954284e-14,-0.000,-0.83
NOR2_X1,B_f_ZN_r,trans,1,2,NU0_m3s,1.029862e-10,1.029862e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000,,0.000000e+00,0.000,,0.000000e+00,0.000,,0.000000e+00,0.000,
NOR2_X1,B_f_ZN_r,delay,2,0,NU0_m3s,4.734315e-11,4.732497e-11,-1.818000e-14,-3.840049e-04,-1.905750e-14,-0.002,4.83,-1.834875e-14,-0.000,0.93,-1.905366e-14,-0.002,4.81,-1.834903e-14,-0.000,0.93
NOR2_X1,B_f_ZN_r,trans,2,0,NU0_m3s,3.903315e-11,3.904951e-11,1.636000e-14,4.191309e-04,1.728000e-14,0.002,5.62,1.647000e-14,0.000,0.67,1.728383e-14,0.002,5.65,1.646965e-14,0.000,0.67
NOR2_X1,B_f_ZN_r,delay,2,1,NU0_m3s,6.528495e-11,6.529039e-11,5.440000e-15,8.332701e-05,3.802500e-15,-0.003,-30.1,5.321250e-15,-0.000,-2.18,3.802611e-15,-0.003,-30.1,5.321356e-15,-0.000,-2.18
NOR2_X1,B_f_ZN_r,trans,2,1,NU0_m3s,5.406550e-11,5.406152e-11,-3.980000e-15,-7.361441e-05,-2.835000e-15,0.002,-28.77,-3.847500e-15,0.000,-3.33,-2.834926e-15,0.002,-28.77,-3.847437e-15,0.000,-3.33
NOR2_X1,B_f_ZN_r,delay,2,2,NU0_m3s,1.047114e-10,1.047352e-10,2.380000e-14,2.272914e-04,2.182500e-14,-0.002,-8.3,2.283750e-14,-0.001,-4.04,2.182727e-14,-0.002,-8.29,2.283772e-14,-0.001,-4.04
NOR2_X1,B_f_ZN_r,trans,2,2,NU0_m3s,1.032652e-10,1.032621e-10,-3.100000e-15,-3.001979e-05,-2.700000e-15,0.000,-12.9,-2.700000e-15,0.000,-12.9,-2.699965e-15,0.000,-12.9,-2.700000e-15,0.000,-12.9
