cell,arc,meas,slew_idx,load_idx,corner,v0,v_sim,dv_sim,dv_sim_rel,dv_lin,err_abs_pct_lin,err_shift_pct_lin,dv_quad,err_abs_pct_quad,err_shift_pct_quad,dv_loglin,err_abs_pct_loglin,err_shift_pct_loglin,dv_logquad,err_abs_pct_logquad,err_shift_pct_logquad
NOR2_X1,B_f_ZN_r,delay,1,0,PVT_m3s,3.163206e-11,2.788534e-11,-3.746720e-12,-1.184469e-01,-4.115925e-12,-1.324,9.85,-3.803063e-12,-0.202,1.5,-3.859392e-12,-0.404,3.01,-3.819781e-12,-0.262,1.95
NOR2_X1,B_f_ZN_r,trans,1,0,PVT_m3s,2.773000e-11,2.558180e-11,-2.148200e-12,-7.746845e-02,-2.607142e-12,-1.794,21.36,-2.099779e-12,0.189,-2.25,-2.488335e-12,-1.330,15.83,-2.135620e-12,0.049,-0.59
NOR2_X1,B_f_ZN_r,delay,1,1,PVT_m3s,4.671105e-11,4.066818e-11,-6.042870e-12,-1.293670e-01,-6.664883e-12,-1.529,10.29,-6.111349e-12,-0.168,1.13,-6.211229e-12,-0.414,2.79,-6.143501e-12,-0.247,1.67
NOR2_X1,B_f_ZN_r,trans,1,1,PVT_m3s,4.786052e-11,4.211507e-11,-5.745450e-12,-1.200457e-01,-6.612435e-12,-2.059,15.09,-5.875943e-12,-0.310,2.27,-6.175976e-12,-1.022,7.49,-5.931652e-12,-0.442,3.24
NOR2_X1,B_f_ZN_r,delay,1,2,PVT_m3s,8.659275e-11,7.475846e-11,-1.183429e-11,-1.366661e-01,-1.314864e-11,-1.758,11.11,-1.191460e-11,-0.107,0.68,-1.219903e-11,-0.488,3.08,-1.199621e-11,-0.217,1.37
NOR2_X1,B_f_ZN_r,trans,1,2,PVT_m3s,1.029862e-10,9.004426e-11,-1.294194e-11,-1.256667e-01,-1.447335e-11,-1.701,11.83,-1.283715e-11,0.116,-0.81,-1.350235e-11,-0.622,4.33,-1.296272e-11,-0.023,0.16
NOR2_X1,B_f_ZN_r,delay,2,0,PVT_m3s,4.734315e-11,3.977626e-11,-7.566890e-12,-1.598307e-01,-7.740585e-12,-0.437,2.3,-7.566638e-12,0.001,-0.0,-7.140916e-12,1.071,-5.63,-7.528669e-12,0.096,-0.51
NOR2_X1,B_f_ZN_r,trans,2,0,PVT_m3s,3.903315e-11,3.695630e-11,-2.076850e-12,-5.320734e-02,-1.334183e-12,2.010,-35.76,-4.573676e-12,-6.756,120.22,-1.311638e-12,2.071,-36.84,-4.336159e-12,-6.113,108.79
NOR2_X1,B_f_ZN_r,delay,2,1,PVT_m3s,6.528495e-11,5.689381e-11,-8.391140e-12,-1.285310e-01,-8.541675e-12,-0.265,1.79,-8.480722e-12,-0.157,1.07,-8.006485e-12,0.676,-4.58,-8.441601e-12,-0.089,0.6
NOR2_X1,B_f_ZN_r,trans,2,1,PVT_m3s,5.406550e-11,5.095641e-11,-3.109090e-12,-5.750599e-02,-3.802612e-12,-1.361,22.31,-3.075334e-12,0.066,-1.09,-3.671968e-12,-1.105,18.1,-3.115679e-12,-0.013,0.21
NOR2_X1,B_f_ZN_r,delay,2,2,PVT_m3s,1.047114e-10,9.142710e-11,-1.328430e-11,-1.268658e-01,-1.458023e-11,-1.417,9.76,-1.340471e-11,-0.132,0.91,-1.361065e-11,-0.357,2.46,-1.347098e-11,-0.204,1.41
NOR2_X1,B_f_ZN_r,trans,2,2,PVT_m3s,1.032652e-10,9.167803e-11,-1.158717e-11,-1.122079e-01,-1.348785e-11,-2.073,16.4,-1.160055e-11,-0.015,0.12,-1.264413e-11,-1.153,9.12,-1.175660e-11,-0.185,1.46
