cell,arc,meas,slew_idx,load_idx,corner,v0,v_sim,dv_sim,dv_sim_rel,dv_lin,err_abs_pct_lin,err_shift_pct_lin,dv_quad,err_abs_pct_quad,err_shift_pct_quad,dv_loglin,err_abs_pct_loglin,err_shift_pct_loglin,dv_logquad,err_abs_pct_logquad,err_shift_pct_logquad
INV_X1,A_f_ZN_r,trans,0,2,SSG,9.128664e-11,1.137291e-10,2.244246e-11,2.458461e-01,1.904382e-11,-2.988,-15.14,2.099815e-11,-1.270,-6.44,2.117589e-11,-1.114,-5.64,2.226993e-11,-0.152,-0.77
INV_X1,A_f_ZN_r,delay,1,0,SSG,2.638431e-11,3.080962e-11,4.425310e-12,1.677251e-01,3.844800e-12,-1.884,-13.12,4.149967e-12,-0.894,-6.22,4.139056e-12,-0.929,-6.47,4.299657e-12,-0.408,-2.84
INV_X1,A_f_ZN_r,trans,1,0,SSG,1.816676e-11,2.083475e-11,2.667990e-12,1.468611e-01,1.984792e-12,-3.279,-25.61,2.361341e-12,-1.472,-11.49,2.097275e-12,-2.739,-21.39,2.457167e-12,-1.012,-7.9
INV_X1,A_f_ZN_r,delay,1,1,SSG,4.095798e-11,4.925669e-11,8.298710e-12,2.026152e-01,7.150050e-12,-2.332,-13.84,7.782862e-12,-1.047,-6.22,7.812101e-12,-0.988,-5.86,8.143307e-12,-0.315,-1.87
INV_X1,A_f_ZN_r,trans,1,1,SSG,3.661625e-11,4.560343e-11,8.987180e-12,2.454424e-01,7.513312e-12,-3.232,-16.4,8.804351e-12,-0.401,-2.03,8.339685e-12,-1.420,-7.2,9.430345e-12,0.972,4.93
INV_X1,A_f_ZN_r,delay,1,2,SSG,7.961634e-11,9.791117e-11,1.829483e-11,2.297874e-01,1.563379e-11,-2.718,-14.55,1.713867e-11,-1.181,-6.32,1.727435e-11,-1.042,-5.58,1.805765e-11,-0.242,-1.3
INV_X1,A_f_ZN_r,trans,1,2,SSG,9.128658e-11,1.137291e-10,2.244252e-11,2.458469e-01,1.904375e-11,-2.988,-15.14,2.100183e-11,-1.267,-6.42,2.117581e-11,-1.114,-5.64,2.227452e-11,-0.148,-0.75
INV_X1,A_f_ZN_r,delay,2,0,SSG,4.194191e-11,5.072624e-11,8.784330e-12,2.094404e-01,8.183812e-12,-1.184,-6.84,8.507711e-12,-0.545,-3.15,9.036801e-12,0.498,2.87,8.717115e-12,-0.133,-0.77
INV_X1,A_f_ZN_r,trans,2,0,SSG,3.004457e-11,3.190794e-11,1.863370e-12,6.202019e-02,2.175007e-12,0.977,16.72,2.055026e-12,0.601,10.29,2.255669e-12,1.229,21.05,2.095909e-12,0.729,12.48
INV_X1,A_f_ZN_r,delay,2,1,SSG,6.199059e-11,7.202263e-11,1.003204e-11,1.618317e-01,9.573007e-12,-0.637,-4.58,9.832916e-12,-0.276,-1.98,1.035174e-11,0.444,3.19,1.010120e-11,0.096,0.69
INV_X1,A_f_ZN_r,trans,2,1,SSG,4.426741e-11,4.985746e-11,5.590050e-12,1.262791e-01,4.246965e-12,-2.694,-24.03,4.977990e-12,-1.228,-10.95,4.457364e-12,-2.272,-20.26,5.160064e-12,-0.862,-7.69
INV_X1,A_f_ZN_r,delay,2,2,SSG,1.006885e-10,1.204940e-10,1.980550e-11,1.967007e-01,1.710180e-11,-2.244,-13.65,1.861650e-11,-0.987,-6.0,1.864000e-11,-0.967,-5.88,1.942545e-11,-0.315,-1.92
INV_X1,A_f_ZN_r,trans,2,2,SSG,9.181450e-11,1.137291e-10,2.191460e-11,2.386834e-01,1.774327e-11,-3.668,-19.03,2.008661e-11,-1.607,-8.34,1.957372e-11,-2.058,-10.68,2.131869e-11,-0.524,-2.72
NAND2_X1,A_r_ZN_f,delay,0,0,SSG,1.674115e-11,1.970522e-11,2.964070e-12,1.770530e-01,2.576340e-12,-1.968,-13.08,2.786940e-12,-0.899,-5.98,2.785153e-12,-0.908,-6.04,2.879508e-12,-0.429,-2.85
NAND2_X1,A_r_ZN_f,trans,0,0,SSG,1.379447e-11,1.625583e-11,2.461360e-12,1.784309e-01,2.079652e-12,-2.348,-15.51,2.317084e-12,-0.888,-5.86,2.244601e-12,-1.333,-8.81,2.411169e-12,-0.309,-2.04
NAND2_X1,A_r_ZN_f,delay,0,1,SSG,2.582710e-11,3.053822e-11,4.711120e-12,1.824099e-01,4.060845e-12,-2.129,-13.8,4.432028e-12,-0.914,-5.92,4.397503e-12,-1.027,-6.66,4.584766e-12,-0.414,-2.68
NAND2_X1,A_r_ZN_f,trans,0,1,SSG,2.556354e-11,3.019234e-11,4.628800e-12,1.810704e-01,3.910523e-12,-2.379,-15.52,4.366654e-12,-0.868,-5.66,4.225477e-12,-1.336,-8.71,4.545932e-12,-0.274,-1.79
NAND2_X1,A_r_ZN_f,delay,0,2,SSG,4.971340e-11,5.908458e-11,9.371180e-12,1.885041e-01,8.012453e-12,-2.300,-14.5,8.808986e-12,-0.952,-6.0,8.694281e-12,-1.146,-7.22,9.132432e-12,-0.404,-2.55
NAND2_X1,A_r_ZN_f,trans,0,2,SSG,5.688010e-11,6.729502e-11,1.041492e-11,1.831031e-01,8.802315e-12,-2.396,-15.48,9.794363e-12,-0.922,-5.96,9.519939e-12,-1.330,-8.59,1.019322e-11,-0.329,-2.13
NAND2_X1,A_r_ZN_f,delay,1,0,SSG,2.374415e-11,2.746292e-11,3.718770e-12,1.566184e-01,3.541837e-12,-0.644,-4.76,3.642176e-12,-0.279,-2.06,3.819639e-12,0.367,2.71,3.725726e-12,0.025,0.19
